locationid,latitude,longitude,stationname,parentcity,sourceurl
1148,40.419223,118.958002,"Qinglong EPA, Qinhuangdao",hebei,http://aqicn.org/city/hebei/qinhuangdaoshi/qinglonghuanbaoju/
1149,39.714369,119.173237,"Changli EPA, Qinhuangdao",hebei,http://aqicn.org/city/hebei/qinhuangdaoshi/changlihuanbaoju/
1150,36.423085,114.245994,"Fengfeng mine Inland Revenue Department, Handan",hebei,http://aqicn.org/city/hebei/handanshi/fengfengkuangqudishuiju/
1151,36.589084,113.692341,"Shexian EPA, Handan",hebei,http://aqicn.org/city/hebei/handanshi/shexianjiancezhan/
1152,36.380247,114.390119,"Ci County Vocational Education Center, Handan",hebei,http://aqicn.org/city/hebei/handanshi/cixianzhijiaozhongxin/
1153,36.783297,114.502905,"Yongnian government guesthouse, Handan",hebei,http://aqicn.org/city/hebei/handanshi/yongnianzhengfubinguan/
1154,36.686223,114.269009,"Wuan BDA, Handan",hebei,http://aqicn.org/city/hebei/handanshi/wuangaokaiqu/
1155,37.293569,114.524873,"Cultural centers within the mound, Xingtai",hebei,http://aqicn.org/city/hebei/xingtaishi/naqiuwenhuahuodongzhongxin/
1156,38.771758,115.502189,"Qingyuan City Hall, Baoding",hebei,http://aqicn.org/city/hebei/baodingshi/qingyuanxianzhengfu/
1157,39.025781,115.668023,"Xushui EPA, Baoding",hebei,http://aqicn.org/city/hebei/baodingshi/xushuihuanbaoju/
1158,39.493241,116.040187,"Zhouzhou Monitoring Stations, Baoding",hebei,http://aqicn.org/city/hebei/baodingshi/zhuozhoujiancezhan/
1159,39.3329,115.885891,"Gaobeidian EPA, Baoding",hebei,http://aqicn.org/city/hebei/baodingshi/gaobeidianhuanbaoju/
1160,40.509345,115.302442,"Xiahuayuan EPA, Zhangjiakou",hebei,http://aqicn.org/city/hebei/zhangjiakoushi/xiahuayuanhuanbaoju/
1161,40.68157,114.398646,"Huaian EPA, Zhangjiakou",hebei,http://aqicn.org/city/hebei/zhangjiakoushi/huaianhuanbaoju/
1162,40.422204,115.530285,"Huailai Fuqian Primary School, Zhangjiakou",hebei,http://aqicn.org/city/hebei/zhangjiakoushi/huailaifuqianxiaoxue/
1163,40.776643,118.17646,"Chengde County EPA, Chengde",hebei,http://aqicn.org/city/hebei/chengdeshi/chengdexianhuanbaoju/
1164,40.424301,117.513488,"Xinglong County City Hall, Chengde",hebei,http://aqicn.org/city/hebei/chengdeshi/xinglongxianzhengfu/
1165,40.950792,117.350715,"Luanping EPA, Chengde",hebei,http://aqicn.org/city/hebei/chengdeshi/luanpinghuanbaoju/
1166,41.216739,116.658037,"Fengning County City Hall, Chengde",hebei,http://aqicn.org/city/hebei/chengdeshi/fengningxianzhengfu/
1167,38.589643,116.815876,"Qing County City Hall, Cangzhou",hebei,http://aqicn.org/city/hebei/cangzhoushi/qingxianzhengfu/
1168,38.089516,116.590575,"Poyoushi City Hall, Cangzhou",hebei,http://aqicn.org/city/hebei/cangzhoushi/botoushizhengfu/
1169,38.377793,117.343356,"Huanghua Finance Bureau Training Center, Cangzhou",hebei,http://aqicn.org/city/hebei/cangzhoushi/huanghuacaizhengjupeixunzhongxin/
1170,39.446185,116.311026,"Guan Party School, Langfang",hebei,http://aqicn.org/city/hebei/langfangshi/guandangxiao/
1171,39.76725,117.015252,"Xianghe EPA, Langfang",hebei,http://aqicn.org/city/hebei/langfangshi/xianghehuanbaoju/
1172,38.880927,116.47001,"Wenan County EPA, Langfang",hebei,http://aqicn.org/city/hebei/langfangshi/wenanxianhuanbaoju/
1173,39.989419,117.091528,"Three Rivers Department of Transportation, Langfang",hebei,http://aqicn.org/city/hebei/langfangshi/sanhejiaotongju/
1174,38.238559,115.537988,"Anping EPA, Hengshui",hebei,http://aqicn.org/city/hebei/hengshuishi/anpingxianhuanbaoju/
1175,37.548552,115.58679,"Jizhou EPA, Hengshui",hebei,http://aqicn.org/city/hebei/hengshuishi/jizhouhuanbaoju/
1176,37.949711,115.230084,"Xinji City Hall, Xinji",hebei,http://aqicn.org/city/hebei/xinjishi/xinjishizhengfu/
1177,29.891281,121.952741,Daxie Literary Museum,ningbo,http://aqicn.org/city/ningbo/daxie/wenyiguan/
1178,30.159852,121.242331,Cixi EPB,ningbo,http://aqicn.org/city/ningbo/cixi/huanbaodalou/
1179,30.174341,121.262169,Cixi Experimently Primary School,ningbo,http://aqicn.org/city/ningbo/cixi/shiyanxiaoxue/
1180,30.045532,121.157602,"Yongsan Park, Yuyao",ningbo,http://aqicn.org/city/ningbo/yuyao/longshangongyuan/
1181,30.039112,121.133416,"Qilupu Water Company, Yuyao",ningbo,http://aqicn.org/city/ningbo/yuyao/qilipushuichang/
1182,29.660537,121.414074,Fenghua EPB,ningbo,http://aqicn.org/city/ningbo/fenghua/huanbaodalou/
1183,29.290223,121.439263,"Yuelong station, Ninghai",ningbo,http://aqicn.org/city/ningbo/ninghai/yuelongzhan/
1184,29.470841,121.895054,"Wenfeng Primary School, Xiangshan",ningbo,http://aqicn.org/city/ningbo/xiangshan/wenfengxiaoxue/
1185,29.282647,121.428839,"Chengnan Primary School, Ninghai",ningbo,http://aqicn.org/city/ningbo/ninghai/chengnanxiaoxue/
1186,29.199718,121.935879,"Xingang Primary School, Xiangshan",ningbo,http://aqicn.org/city/ningbo/xiangshan/xingangxiaoxue/
1187,30.046157,119.96468,Fuyang,fuyang,http://aqicn.org/city/fuyang/
1188,29.304353,120.079794,Yiwu,yiwu,http://aqicn.org/city/yiwu/
1189,29.711185,120.240748,Zhuji,zhuji,http://aqicn.org/city/zhuji/
1190,30.713288,111.306585,"Silingsan Factory, Yichang",china,http://aqicn.org/city/china/yichang/silingsan/
1191,30.31494,112.260844,"City Library , Jingzhou",china,http://aqicn.org/city/china/jingzhou/shitushuguan/
1192,30.35054,112.20743,"City committee communist party school, Jingzhou",china,http://aqicn.org/city/china/jingzhou/shiweidangxiao/
1193,30.302965,112.29443,"kerong EPA, Jingzhou",china,http://aqicn.org/city/china/jingzhou/keronghuanbao/
1194,30.232823,115.067923,"Chenjiaying, Huangshi",hubei,http://aqicn.org/city/hubei/huangshi/shenjiaying/
1195,30.200422,115.082138,"Chenjiawan , Huangshi",hubei,http://aqicn.org/city/hubei/huangshi/chenjiawan/
1196,30.17332,114.954357,"Xinxialu, Huangshi",hubei,http://aqicn.org/city/hubei/huangshi/xinxialu/
1197,30.203885,114.906439,"Tie montian, Huangshi",hubei,http://aqicn.org/city/hubei/huangshi/tieshan/
1198,30.207491,115.031739,"BDA, Huangshi",hubei,http://aqicn.org/city/hubei/huangshi/jingjikaifaqu/
1199,32.392921,111.047655,"Wudang Mountain , Shiyan",hubei,http://aqicn.org/city/hubei/shiyan/wudangshan/
1200,32.647286,110.785335,"Riverside Village , Shiyan",hubei,http://aqicn.org/city/hubei/shiyan/binhexincun/
1201,32.636732,110.731129,"Liujiagou , Shiyan",hubei,http://aqicn.org/city/hubei/shiyan/liujiagou/
1202,32.833065,110.816809,"Yunyang County District automatic air station , Shiyan",hubei,http://aqicn.org/city/hubei/shiyan/yunxianchengqukongqizidongzhan/
1203,30.391836,114.892822,"City government, Ezhou",hubei,http://aqicn.org/city/hubei/ezhou/shizhengfu/
1204,30.368966,114.90365,"Zhaojiaba, Ezhou",hubei,http://aqicn.org/city/hubei/ezhou/zhaojiaba/
1205,30.410759,114.818225,"Fankou BDA, Ezhou",hubei,http://aqicn.org/city/hubei/ezhou/fankoukaifaqu/
1206,30.925856,113.92104,"wenhua street, Shenyang , Xiaogan",hubei,http://aqicn.org/city/hubei/xiaogan/wenhualu/
1207,30.917963,113.943904,"Dongcheng District , Huludao , Xiaogan",hubei,http://aqicn.org/city/hubei/xiaogan/dongchengqu/
1208,30.446205,114.900323,"Dazhou Island, Huanggang",hubei,http://aqicn.org/city/hubei/huanggang/dazhoudao/
1209,30.469244,114.912504,"Workers Center , Huanggang",hubei,http://aqicn.org/city/hubei/huanggang/zhigongzhongxin/
1210,29.818645,114.328461,"Municipal Development and Reform Commission , Xianning",hubei,http://aqicn.org/city/hubei/xianning/shifagaiwei/
1211,29.51107,114.181864,"Xianan District Governement, Xianning",hubei,http://aqicn.org/city/hubei/xianning/xiananquzhengfu/
1212,29.883098,114.32909,"Yangtze River Industrial Park , Xianning",hubei,http://aqicn.org/city/hubei/xianning/changjiangchanyeyuan/
1213,29.815351,114.328689,"Qianshan Park, Xianning",hubei,http://aqicn.org/city/hubei/xianning/qianshangongyuan/
1214,32.017716,112.16102,"Xiangcheng Yundong Street, Xiangfan",hubei,http://aqicn.org/city/hubei/xiangfan/xiangchengyundonglu/
1215,47.326793,123.961427,"Farming Vehicule Factory, Qiqihaer",china,http://aqicn.org/city/china/qiqihaer/nongmucheliangchang/
1216,47.343096,123.96192,"City Center Square, Qiqihaer",china,http://aqicn.org/city/china/qiqihaer/zhongxinguangchang/
1217,47.303639,123.957551,"City Environmental Monitoring Station, Qiqihaer",china,http://aqicn.org/city/china/qiqihaer/shihuanjingjiancezhan/
1218,46.582368,125.152904,"Saertu District, Daqing",china,http://aqicn.org/city/china/daqing/saertuqu/
1219,46.036786,124.842115,"Datong District, Daqing",china,http://aqicn.org/city/china/daqing/datongqu/
1220,44.567777,129.620658,"EPA building, Mudanjiang",china,http://aqicn.org/city/china/mudanjiang/huanbaodalou/
1221,44.586388,129.623164,"Cultural Square, Mudanjiang",china,http://aqicn.org/city/china/mudanjiang/wenhuaguangchang/
1222,19.948477,110.579698,"Zhongzhai Port, Haikou",china,http://aqicn.org/city/china/haikou/dongzhaigang/
1223,20.057457,110.323305,"Hainan University, Haikou",china,http://aqicn.org/city/china/haikou/hainandaxue/
1224,20.003195,110.287446,"Xiuying Hainan Hospital, Haikou",china,http://aqicn.org/city/china/haikou/xiuyinghainanyiyuan/
1225,19.994924,110.341933,"Hainan Normal University, Haikou",china,http://aqicn.org/city/china/haikou/hainanshifandaxue/
1226,20.033598,110.334619,"Longhua road EPA dormitory, Haikou",china,http://aqicn.org/city/china/haikou/longhualuhuanbaojusushe/
1227,19.093504,108.655392,Dongfang,dongfang,http://aqicn.org/city/dongfang/
1228,18.773351,109.52102,Wuzhishan,wuzhishan,http://aqicn.org/city/wuzhishan/
1229,19.51916,109.584821,Danzhou,danzhou,http://aqicn.org/city/danzhou/
1230,19.256756,110.478998,Qionghai,qionghai,http://aqicn.org/city/qionghai/
1231,18.740902,109.182189,Ledongxian,ledongxian,http://aqicn.org/city/ledongxian/
1232,19.638929,110.787151,"Shitouyuan middle school, Wenchang",china,http://aqicn.org/city/china/wenchang/shitouyuanzhongxue/
1233,19.61896,110.752145,"City Mine station dormitory building , Wenchang",china,http://aqicn.org/city/china/wenchang/shikuangshanguanlizhansushedalou/
1234,19.54895,110.806432,"City Land Resources Bureau office environment , Wenchang",china,http://aqicn.org/city/china/wenchang/shiguotuhuanjingzijubangonglou/
1235,18.828146,110.402316,"Chenbei xinqu sttion, Wanning",china,http://aqicn.org/city/china/wanning/chengbeixinquzizhan/
1236,18.789205,110.361262,"City Water Company sub-station , Wanning",china,http://aqicn.org/city/china/wanning/shishuiyegongsizizhan/
1237,18.796743,110.397712,"Middle school, Wanning",china,http://aqicn.org/city/china/wanning/zhongxuezizhan/
1238,19.691001,110.328237,"Environmental resources monitoring unit, Dinganxian",china,http://aqicn.org/city/china/dinganxian/dinganhuanjingziyuanjianchadadui/
1239,19.348948,110.103002,"Environmental resources monitoring unit, Tunchangxian",china,http://aqicn.org/city/china/tunchangxian/tunchanghuanjingziyuanjianchadadui/
1240,19.758086,110.010247,"Land Environment and Resources Bureau, Chengmaixian",china,http://aqicn.org/city/china/chengmaixian/chengmaiguotuhuanjingziyuanjuzhan/
1241,19.909939,109.6947,"Commission compound Archives , Lingaoxian",china,http://aqicn.org/city/china/lingaoxian/weidayuandanganguan/
1242,18.506809,110.039993,"Commission for Discipline Building Station, Lingshuixian",china,http://aqicn.org/city/china/lingshuixian/jiweidalouzhan/
1243,19.038965,109.841279,"Land Environment and Resources Bureau, Qiongzhongxian",china,http://aqicn.org/city/china/qiongzhongxian/guotuhuanjingziyuanjuzhan/
1244,19.274424,109.064625,"Land Environment and Resources Bureau , Changjiangxian",china,http://aqicn.org/city/china/changjiangxian/guotuhuanjingziyuanju-/
1245,26.622892,106.627807,"Jinyang District, Guiyang",china,http://aqicn.org/city/china/guiyang/jinyangqu/
1246,37.943841,115.224111,Xinji,xinji,http://aqicn.org/city/xinji/
1247,38.516785,114.9963,Dingzhou,dingzhou,http://aqicn.org/city/dingzhou/
1248,27.977454,119.634837,Jingningxian,jingningxian,http://aqicn.org/city/jingningxian/
1249,29.592673,105.036234,"City Monitoring Station, Neijiang",china,http://aqicn.org/city/china/najiang/shijiancezhan/
1250,29.592148,105.074966,"Dongxing District Government , Neijiang",china,http://aqicn.org/city/china/najiang/dongxingquzhengfu/
1251,29.579135,105.068548,"No 2 middle school, Neijiang",china,http://aqicn.org/city/china/najiang/najiangerzhong/
1252,29.577653,105.06166,Neijiang,neijiang,http://aqicn.org/city/neijiang/
1253,30.610641,105.683583,"City Monitoring Station, Suining",china,http://aqicn.org/city/china/suining/shijiancezhan/
1254,30.63206,105.819747,"Administrative center , Suining",china,http://aqicn.org/city/china/suining/xingzhengzhongxin/
1255,30.530053,105.596307,Suining,suining,http://aqicn.org/city/suining/
1256,29.560651,103.759211,"City Monitoring Station, Leshan",china,http://aqicn.org/city/china/leshan/shijiancezhan/
1257,29.543938,103.772706,"Leshan Giant Buddha Scenic Area , Leshan",china,http://aqicn.org/city/china/leshan/leshandafujingqu/
1258,29.54935,103.767777,Leshan,leshan,http://aqicn.org/city/leshan/
1259,30.047726,103.900649,"Heilongtan , Meishan",china,http://aqicn.org/city/china/meishan/heilongtan/
1260,30.084591,103.843715,"Bureau of Meteorology, Meishan",china,http://aqicn.org/city/china/meishan/qixiangju/
1261,30.066277,103.8516,"Xuguang Community , Meishan",china,http://aqicn.org/city/china/meishan/xuguangxiaoqu/
1262,30.059205,103.836229,"City Monitoring Station, Meishan",china,http://aqicn.org/city/china/meishan/shijiancezhan/
1263,30.072618,103.85064,Meishan,meishan,http://aqicn.org/city/meishan/
1264,30.147763,104.638024,"Ziyang middle school, Ziyang",china,http://aqicn.org/city/china/ziyang/ziyangzhongxue/
1265,30.126054,104.63004,Ziyang,ziyang,http://aqicn.org/city/ziyang/
1266,39.511132,118.686928,"Luannan County , Tangshan",hebei,http://aqicn.org/city/hebei/tangshanshi/luannanxianxianzhengfu/
1267,39.908249,117.751417,"Yutian County , Tangshan",hebei,http://aqicn.org/city/hebei/tangshanshi/yutianxianzhengfu/
1268,39.901091,118.904857,"Lulong County Bureau of Meteorology , Qinhuangdao",hebei,http://aqicn.org/city/hebei/qinhuangdaoshi/lulongxianqixiangju/
1269,41.166775,114.732369,"Zhangbei EPA , Zhangjiakou",hebei,http://aqicn.org/city/hebei/zhangjiakoushi/zhangbeixianhuanbaoju/
1270,41.837866,114.591246,"Kangbao County Environmental Protection Agency , Zhangjiakou",hebei,http://aqicn.org/city/hebei/zhangjiakoushi/kangbaoxianhuanbaoju/
1271,41.669984,115.687401,"Guyuan County welfare , Zhangjiakou",hebei,http://aqicn.org/city/hebei/zhangjiakoushi/guyuanxianfuliyuan/
1272,41.086638,113.984688,"Shangyi County Environmental Protection Bureau , Zhangjiakou",hebei,http://aqicn.org/city/hebei/zhangjiakoushi/shangyixianhuanjingbaohuju/
1273,39.84699,114.601986,"Yuxian Secondary School , Zhangjiakou",hebei,http://aqicn.org/city/hebei/zhangjiakoushi/weixiandierzhongxue/
1274,40.106343,114.134732,"Yang County Vocational Education Center , Zhangjiakou",hebei,http://aqicn.org/city/hebei/zhangjiakoushi/yangyuanxianzhijiaozhongxin/
1275,40.770459,114.75033,"Wan county Environmental Protection Agency , Zhangjiakou",hebei,http://aqicn.org/city/hebei/zhangjiakoushi/wanquanxianhuanbaoju/
1276,40.374273,115.221393,"Zhuolu County Environmental Protection Agency , Zhangjiakou",hebei,http://aqicn.org/city/hebei/zhangjiakoushi/zhuoluxianhuanbaoju/
1277,41.311956,117.739605,"Longhua EPA , Chengde",hebei,http://aqicn.org/city/hebei/chengdeshi/longhuaxianhuanbaoju/
1278,39.329071,116.510917,"Yongqing EPA , Langfang",hebei,http://aqicn.org/city/hebei/langfangshi/yongqinghuanbaoju/
1279,38.712628,116.665751,"Dacheng EPA, Langfang",hebei,http://aqicn.org/city/hebei/langfangshi/dachenghuanbaoju/
1280,37.520698,115.714936,"Zaoqiang EPA, Hengshui",hebei,http://aqicn.org/city/hebei/hengshuishi/zaoqiangxianhuanbaoju/
1281,37.801554,115.898697,"Wuyi EPA, Hengshui",hebei,http://aqicn.org/city/hebei/hengshuishi/wuyixianhuanbaoju/
1282,38.03557,115.959767,"Wuqiang EPA , Hengshui",hebei,http://aqicn.org/city/hebei/hengshuishi/wuqiangxianhuanbaoju/
1283,38.230652,115.741041,"Raoyang EPA , Hengshui",hebei,http://aqicn.org/city/hebei/hengshuishi/raoyangxianhuanbaoju/
1284,37.347569,115.966707,"Gucheng County , Hengshui",hebei,http://aqicn.org/city/hebei/hengshuishi/guchengxianxianzhengfu/
1285,34.268488,108.963074,"City Stadium, Xian",china,http://aqicn.org/city/china/xian/shitiyuchang/
1286,22.2677,113.581765,Zhuhai,zhuhai,http://aqicn.org/city/zhuhai/
1287,23.018995,113.126899,Foshan,foshan,http://aqicn.org/city/foshan/
1288,22.80246,113.298701,Shunde,shunde,http://aqicn.org/city/shunde/
1289,22.576047,113.087351,Jiangmen,jiangmen,http://aqicn.org/city/jiangmen/
1290,23.044571,112.470346,Zhaoqing,zhaoqing,http://aqicn.org/city/zhaoqing/
1291,23.109349,114.421164,Huizhou,huizhou,http://aqicn.org/city/huizhou/
1292,23.017813,113.756958,Dongguan,dongguan,http://aqicn.org/city/dongguan/
1293,22.513997,113.398277,Zhongshan,zhongshan,http://aqicn.org/city/zhongshan/
1294,29.865766,121.548164,Ningbo,ningbo,http://aqicn.org/city/ningbo/
1295,30.590689,114.310838,Wuhan,wuhan,http://aqicn.org/city/wuhan/
1296,30.292138,109.484562,Enshi,enshi,http://aqicn.org/city/enshi/
1297,29.700819,115.967192,"Maoshantou, Jiujiang",china,http://aqicn.org/city/china/jiujiang/maoshantou/
1298,29.723929,115.998206,"Xiyuan, Jiujiang",china,http://aqicn.org/city/china/jiujiang/xiyuan/
1299,29.640802,116.022713,"Wuqierling Factory, Jiujiang",china,http://aqicn.org/city/china/jiujiang/wuqierqichang/
1300,29.679179,116.068081,"Water Scientific Research Institute, Jiujiang",china,http://aqicn.org/city/china/jiujiang/shuikesuo/
1301,29.592047,115.916335,"Zonghe Industrial Park, Jiujiang",china,http://aqicn.org/city/china/jiujiang/zonghegongyeyuan/
1302,29.738832,116.09463,"Petrochemical General Plant, Jiujiang",china,http://aqicn.org/city/china/jiujiang/shihuazongchang/
1303,35.748411,114.313927,"City Monitoring Station, Hebi",cnhenan,http://aqicn.org/city/cnhenan/hebi/shijiancezhan/
1304,35.281373,113.908605,"BDA, Xinxiang",cnhenan,http://aqicn.org/city/cnhenan/xinxiang/kaifaqu/
1305,35.851321,115.512901,"Environment protection office, Puyang",cnhenan,http://aqicn.org/city/cnhenan/puyang/huanbaoju/
1306,33.998574,113.802968,"BDA, Xuchang",cnhenan,http://aqicn.org/city/cnhenan/xuchang/kaifaqu/
1307,34.011362,113.838373,"Monitoring station, Xuchang",cnhenan,http://aqicn.org/city/cnhenan/xuchang/jiancezhan/
1308,34.032831,113.827116,"Environment protection office, Xuchang",cnhenan,http://aqicn.org/city/cnhenan/xuchang/huanbaoju/
1309,32.532094,112.371764,"Environment protection office, Nanyang",cnhenan,http://aqicn.org/city/cnhenan/nanyang/huanbaoju/
1310,32.988834,112.534165,"Weather Monitoring Station, Nanyang",cnhenan,http://aqicn.org/city/cnhenan/nanyang/qixiangzhan/
1311,34.412805,115.661879,"Environmental Monitoring Station, Shangqiu",cnhenan,http://aqicn.org/city/cnhenan/shangqiu/huanjingjiancezhan/
1312,33.609533,114.672682,"City Environmental Monitoring Station, Zhoukou",cnhenan,http://aqicn.org/city/cnhenan/zhoukou/shihuanjingjiancezhan/
1313,35.066374,112.607855,"Sewage treatment plant, Jiyuan",cnhenan,http://aqicn.org/city/cnhenan/jiyuan/wushuichulichang/
1314,34.821216,114.826903," Lankao EPB Station, Lankao county",cnhenan,http://aqicn.org/city/cnhenan/lankaoxian/lankaohuanbaojuzidongzhan/
1315,35.747156,114.303202,Hebi,hebi,http://aqicn.org/city/hebi/
1316,35.302343,113.93288,Xinxiang,xinxiang,http://aqicn.org/city/xinxiang/
1317,35.761825,115.035106,Puyang,puyang,http://aqicn.org/city/puyang/
1318,34.033947,113.858511,Xuchang,xuchang,http://aqicn.org/city/xuchang/
1319,33.624592,114.702425,Zhoukou,zhoukou,http://aqicn.org/city/zhoukou/
1320,28.678027,115.903436,"Jiangxi Foreign Affairs Office, Nanchang",china,http://aqicn.org/city/china/nanchang/shengwaiban/
1321,28.69065,115.898546,"Provincial forestry company, Nanchang",china,http://aqicn.org/city/china/nanchang/shenglinyegongsi/
1322,28.731518,115.82478,"Institute of Forestry, Nanchang",china,http://aqicn.org/city/china/nanchang/linkesuo/
1323,28.680659,115.972736,"Jingdong town government, Nanchang",china,http://aqicn.org/city/china/nanchang/jingdongzhenzhengfu/
1324,28.684018,115.865891,"Contruction Industry College, Nanchang",china,http://aqicn.org/city/china/nanchang/jiangongxuexiao/
1325,28.637831,115.9033,"Xianghu, Nanchang",china,http://aqicn.org/city/china/nanchang/xianghu/
1326,28.794538,115.752876,"Martial Arts School, Nanchang",china,http://aqicn.org/city/china/nanchang/wushuxuexiao/
1327,28.608634,115.912999,"Petrifaction Company, Nanchang",china,http://aqicn.org/city/china/nanchang/shihua/
1328,28.677155,115.941896,"Provincial Station, Nanchang",china,http://aqicn.org/city/china/nanchang/shengzhan/
1329,29.5751,115.998926,"Lushan Mountain Observatory, Jiujiang",china,http://aqicn.org/city/china/jiujiang/lushanqixiangtai/
1330,29.668119,115.992381,"Shili, Jiujiang",china,http://aqicn.org/city/china/jiujiang/shili/
1331,32.299549,118.322508,Chuzhou,chuzhou,http://aqicn.org/city/chuzhou/
1332,27.844697,115.000136,"Feiyu, Xinyu",china,http://aqicn.org/city/china/xinyu/feiyu/
1333,27.932491,115.103767,"Beigang, Xinyu",china,http://aqicn.org/city/china/xinyu/beigang/
1334,27.839577,114.933915,"No.2 water factory, Xinyu",china,http://aqicn.org/city/china/xinyu/diershuichang/
1335,27.81048,114.936507,"Bureau of Meteorology, Xinyu",china,http://aqicn.org/city/china/xinyu/shiqixiangju/
1336,27.814351,114.922194,Xinyu,xinyu,http://aqicn.org/city/xinyu/
1337,22.755549,108.491317,"Yongning District Government, Nanning",china,http://aqicn.org/city/china/nanning/yongningquzhengfu/
1338,31.725316,113.3648,"City committee communist party school, Suizhou",hubei,http://aqicn.org/city/hubei/suizhou/shiweidangxiao/
1339,31.690065,113.383157,"Forestry Bureau, Suizhou",hubei,http://aqicn.org/city/hubei/suizhou/shilinyeju/
1340,29.864178,121.60022,Taigu Primary School,ningbo,http://aqicn.org/city/ningbo/taiguxiaoxue/
1341,29.891563,121.568427,Sanjiang secondary schools,ningbo,http://aqicn.org/city/ningbo/sanjiangzhongxue/
1342,29.957301,121.726734,Longsai Hospital,ningbo,http://aqicn.org/city/ningbo/longsaiyiyuan/
1343,29.911633,121.850773,Beilun District EPB,ningbo,http://aqicn.org/city/ningbo/quhuanbaodaloubeilun/
1344,29.821314,121.574364,Wanli University,ningbo,http://aqicn.org/city/ningbo/wanlixueyuan/
1345,29.774416,121.648136,Qianhu water plant,ningbo,http://aqicn.org/city/ningbo/qianhushuichang/
1346,29.899182,121.626691,Municipal management station,ningbo,http://aqicn.org/city/ningbo/shizhengguanlizhan/
1347,29.9027,121.986447,Daxie Literary Museum,ningbo,http://aqicn.org/city/ningbo/daxie/wenyiguan/
1348,30.165807,121.248991,Cixi EPB,ningbo,http://aqicn.org/city/ningbo/cixi/huanbaodalou/
1349,30.179808,121.268672,Cixi Experimently Primary School,ningbo,http://aqicn.org/city/ningbo/cixi/shiyanxiaoxue/
1350,30.050842,121.162477,"Yongsan Park, Yuyao",ningbo,http://aqicn.org/city/ningbo/yuyao/longshangongyuan/
1351,29.666557,121.42069,Fenghua EPB,ningbo,http://aqicn.org/city/ningbo/fenghua/huanbaodalou/
1352,29.296505,121.445872,"Yuelong station, Ninghai",ningbo,http://aqicn.org/city/ningbo/ninghai/yuelongzhan/
1353,29.470908,121.889544,"Wenfeng Primary School, Xiangshan",ningbo,http://aqicn.org/city/ningbo/xiangshan/wenfengxiaoxue/
1354,29.293812,121.43666,"Chengnan Primary School, Ninghai",ningbo,http://aqicn.org/city/ningbo/ninghai/chengnanxiaoxue/
1355,29.203878,121.952514,"Xingang Primary School, Xiangshan",ningbo,http://aqicn.org/city/ningbo/xiangshan/xingangxiaoxue/
1356,29.86835,121.539341,Haishu City Monitoring Center,ningbo,http://aqicn.org/city/ningbo/haishu/shijiancezhongxin/
1357,29.693164,121.29331,Fenghua Xikou government,ningbo,http://aqicn.org/city/ningbo/fenghua/xikouzhenzhengfu/
1358,41.727341,86.177205,Korla,korla,http://aqicn.org/city/korla/
1359,32.0544,112.145224,"Fancheng Xinhua Road , Xiangfan",hubei,http://aqicn.org/city/hubei/xiangfan/fanchengxinhualu/
1360,36.088472,114.399189,"Environment protection office, Anyang",china,http://aqicn.org/city/china/anyang/huanbaoju/
1361,29.355261,113.115378,"South Lake Scenic Area, Yueyang",china,http://aqicn.org/city/china/yueyang/nanhufengjingqu/
1362,29.352305,113.217522,"Jinfeng Reservoir, Yueyang",china,http://aqicn.org/city/china/yueyang/jinfengshuiku/
1363,29.021379,111.71002,"City Monitoring Station, Changde",china,http://aqicn.org/city/china/changde/shijiancezhan/
1364,38.534369,102.174531,"Xinchuan Court, Jinchang",china,http://aqicn.org/city/china/jinchang/xinchuanyuan/
1365,38.817684,106.344,"Shahu Tourism Zone, Shizuishan",china,http://aqicn.org/city/china/shizuishan/shahulvyouqu/
1366,23.251174,116.406606,"Chaonanzi Station, Shantou",guangdong,http://aqicn.org/city/guangdong/shantou/chaonanzizhan/
1367,41.864885,124.044353,"Dongzhou district, Fushun , Fushun",china,http://aqicn.org/city/china/fushun/dongzhouqu/
1368,41.849112,123.815882,"Wanghua district, Fushun , Fushun",china,http://aqicn.org/city/china/fushun/wanghuaqu/
1369,41.123847,121.206296,"Baigu Water Plant, Jinzhou",china,http://aqicn.org/city/china/jinzhou/baigushuichang/
1370,37.519091,111.150681,Luliang,luliang,http://aqicn.org/city/luliang/
1371,30.349004,112.212531,"City committee communist party school, Jingzhou",china,http://aqicn.org/city/china/jingzhou/shiweidangxiao/
1372,31.046123,112.207214,"Zhuyuan primary school, Jingmen",hubei,http://aqicn.org/city/hubei/jingmen/zhuyuanxiaoxue/
1373,31.035297,112.198897,"City government, Jingmen",hubei,http://aqicn.org/city/hubei/jingmen/shizhengfu/
1374,30.296275,109.508711,"State Power Company, Enshi",hubei,http://aqicn.org/city/hubei/enshi/zhoudianlizonggongsi/
1375,30.517431,105.564623,"City Monitoring Station, Suining",china,http://aqicn.org/city/china/suining/shijiancezhan/
1376,30.530907,105.593309,"Administrative center , Suining",china,http://aqicn.org/city/china/suining/xingzhengzhongxin/
1377,31.277414,107.531672,"Dazhou Technical College, Dazhou",china,http://aqicn.org/city/china/dazhou/dazhouzhiyejishuxueyuan/
1378,31.212692,107.529474,"City Environmental Monitoring Station, Dazhou",china,http://aqicn.org/city/china/dazhou/shihuanjingjiancezhan/
1379,31.203669,107.465774,"Civic Center, Dazhou",china,http://aqicn.org/city/china/dazhou/shizhengzhongxin/
